Timestamp,Temperature(C),Humidity(%),Rain_raw, Light_raw,soil_moist_percent(%), UV_raw,irrigation,artificial_water_consumption_per_acre(L/3min),total_artificial_water_consumption(L/3min),soil_moist_raw
1688920679,30,33,680,8753.4,-61,67,0,0.0,0.0,695.99
1688920860,30,33,680,8483.6,-60,63,0,0.0,0.0,693.4
1688921040,30,33,680,8186.6,-60,60,0,0.0,0.0,693.4
1688921221,30,33,680,7875.8,-59,58,0,0.0,0.0,690.81
1688921401,30,33,680,7567.2,-59,54,0,0.0,0.0,690.81
1688921582,30,33,680,7268.0,-61,52,0,0.0,0.0,695.99
1688921762,30,32,680,6944.6,-59,48,0,0.0,0.0,690.81
1688921943,29,33,680,6636.4,-59,46,0,0.0,0.0,690.81
1688922123,29,32,680,6374.0,-57,43,0,0.0,0.0,685.63
1688922303,29,31,680,6054.2,-60,40,0,0.0,0.0,693.4
1688922484,29,32,680,5775.6,-60,38,0,0.0,0.0,693.4
1688922664,29,31,680,5478.8,-59,36,0,0.0,0.0,690.81
1688922845,29,31,680,5198.2,-57,34,0,0.0,0.0,685.63
1688923025,29,31,680,4889.8,-58,31,0,0.0,0.0,688.22
1688923206,29,30,680,4594.6,-60,28,0,0.0,0.0,693.4
1688923386,29,30,680,4291.2,-57,27,0,0.0,0.0,685.63
1688923567,29,31,680,3995.2,-58,24,0,0.0,0.0,688.22
1688923747,28,31,680,3688.8,-57,23,0,0.0,0.0,685.63
1688923928,28,31,680,3376.8,-59,20,0,0.0,0.0,690.81
1688924108,28,31,680,3071.8,-59,19,0,0.0,0.0,690.81
1688924289,28,31,680,2769.4,-56,16,0,0.0,0.0,683.04
1688924469,28,32,680,2475.6,-56,13,0,0.0,0.0,683.04
1688924650,28,32,680,2190.6,-58,13,0,0.0,0.0,688.22
1688924830,28,32,680,1920.2,-58,9,0,0.0,0.0,688.22
1688925011,27,32,680,1651.4,-60,8,0,0.0,0.0,693.4
1688925191,27,32,680,1392.2,-56,7,0,0.0,0.0,683.04
1688925371,27,33,680,1151.4,-58,5,0,0.0,0.0,688.22
1688925552,27,33,680,933.0,-59,5,0,0.0,0.0,690.81
1688925732,27,32,680,736.0,-58,3,0,0.0,0.0,688.22
1688925913,27,33,680,564.2,-60,3,0,0.0,0.0,693.4
1688926093,27,32,680,422.2,-59,3,0,0.0,0.0,690.81
1688926274,27,33,680,305.8,-57,1,0,0.0,0.0,685.63
1688926454,27,33,680,211.8,-59,1,0,0.0,0.0,690.81
1688926635,26,32,680,139.6,-58,0,0,0.0,0.0,688.22
1688926815,27,32,680,88.6,-58,1,0,0.0,0.0,688.22
1688926996,27,33,680,54.0,-53,1,0,0.0,0.0,675.27
1688927176,26,33,680,31.4,-53,1,0,0.0,0.0,675.27
1688927357,26,33,680,18.0,-53,0,0,0.0,0.0,675.27
1688927537,26,33,680,10.0,-55,1,0,0.0,0.0,680.45
1688927718,26,33,680,5.4,-54,0,0,0.0,0.0,677.86
1688927898,26,33,680,3.2,-55,0,0,0.0,0.0,680.45
1688928078,26,32,680,1.8,-55,0,0,0.0,0.0,680.45
1688928259,26,32,680,1.0,-50,0,0,0.0,0.0,667.5
1688928439,26,33,680,0.6,-44,0,0,0.0,0.0,651.96
1688928620,25,34,680,0.4,-41,0,0,0.0,0.0,644.19
1688928800,25,35,680,0.2,-41,0,0,0.0,0.0,644.19
1688928981,25,37,680,0.2,-36,0,0,0.0,0.0,631.24
1688929161,24,39,680,0.2,-36,0,0,0.0,0.0,631.24
1688929342,24,39,680,0.0,-35,0,0,0.0,0.0,628.65
1688929522,24,39,680,0.0,-42,0,0,0.0,0.0,646.78
1688929703,24,39,680,0.0,-40,0,0,0.0,0.0,641.6
1688929883,24,39,680,0.0,-32,0,0,0.0,0.0,620.88
1688930064,24,38,680,0.0,-31,0,0,0.0,0.0,618.29
1688930244,24,36,680,0.0,-32,0,0,0.0,0.0,620.88
1688930424,24,38,680,0.0,-29,0,0,0.0,0.0,613.11
1688930605,24,35,680,0.0,-31,0,0,0.0,0.0,618.29
1688930785,24,35,680,0.0,-36,0,0,0.0,0.0,631.24
1688930966,24,39,680,0.0,-45,0,0,0.0,0.0,654.55
1688931146,24,37,680,0.0,-41,0,0,0.0,0.0,644.19
1688931327,24,37,680,0.0,-33,0,0,0.0,0.0,623.47
1688931507,24,38,680,0.0,-29,0,0,0.0,0.0,613.11
1688931688,23,39,680,0.0,-31,0,0,0.0,0.0,618.29
1688931868,23,40,680,0.0,-31,0,0,0.0,0.0,618.29
1688932049,23,41,680,0.0,-34,0,0,0.0,0.0,626.06
1688932229,23,40,680,0.0,-29,0,0,0.0,0.0,613.11
1688932410,23,44,680,0.0,-22,0,0,0.0,0.0,594.98
1688932590,22,45,680,0.0,-13,0,0,0.0,0.0,571.67
1688932770,21,47,680,0.0,-6,0,0,0.0,0.0,553.54
1688932951,21,49,680,0.0,-3,0,0,0.0,0.0,545.77
1688933131,20,49,680,0.0,-4,0,0,0.0,0.0,548.36
1688933312,20,53,680,0.0,-8,0,0,0.0,0.0,558.72
1688933492,20,54,680,0.0,-7,0,0,0.0,0.0,556.13
1688933673,19,54,680,0.0,-5,0,0,0.0,0.0,550.95
1688933853,19,56,680,0.0,-3,0,0,0.0,0.0,545.77
1688934034,19,54,680,0.0,0,0,0,0.0,0.0,538.0
1688934214,19,58,680,0.0,-4,0,0,0.0,0.0,548.36
1688934395,19,54,680,0.0,5,0,0,0.0,0.0,525.05
1688934575,18,57,680,0.0,1,0,0,0.0,0.0,535.41
1688934755,18,56,680,0.0,0,0,0,0.0,0.0,538.0
1688934936,18,59,680,0.0,0,0,0,0.0,0.0,538.0
1688935116,18,62,680,0.0,3,0,0,0.0,0.0,530.23
1688935297,18,60,680,0.0,3,0,0,0.0,0.0,530.23
1688935477,18,62,680,0.0,2,0,0,0.0,0.0,532.82
1688935658,18,63,680,0.0,-6,0,0,0.0,0.0,553.54
1688935838,18,61,680,0.0,-4,0,0,0.0,0.0,548.36
1688936019,19,60,680,0.0,0,0,0,0.0,0.0,538.0
1688936199,19,61,680,0.0,4,0,0,0.0,0.0,527.64
1688936380,18,62,680,0.0,6,0,0,0.0,0.0,522.46
1688936560,18,66,680,0.0,6,0,0,0.0,0.0,522.46
1688936740,17,68,680,0.0,6,0,0,0.0,0.0,522.46
1688936921,17,68,680,0.0,5,0,0,0.0,0.0,525.05
1688937101,17,69,680,0.0,7,0,0,0.0,0.0,519.87
1688937282,17,69,680,0.0,8,0,0,0.0,0.0,517.28
1688937462,17,68,680,0.0,6,0,0,0.0,0.0,522.46
1688937643,17,71,680,0.0,7,0,0,0.0,0.0,519.87
1688937823,16,73,680,0.0,9,0,0,0.0,0.0,514.69
1688938004,16,74,680,0.0,9,0,0,0.0,0.0,514.69
1688938184,16,74,680,0.0,8,0,0,0.0,0.0,517.28
1688938365,16,72,680,0.0,6,0,0,0.0,0.0,522.46
1688938545,16,71,680,0.0,11,0,0,0.0,0.0,509.51
1688938725,16,71,680,0.0,8,0,0,0.0,0.0,517.28
1688938906,16,71,680,0.0,10,0,0,0.0,0.0,512.1
1688939086,16,75,680,0.0,12,0,0,0.0,0.0,506.92
1688939267,16,74,680,0.0,9,0,0,0.0,0.0,514.69
1688939447,16,73,680,0.0,10,0,0,0.0,0.0,512.1
1688939628,16,74,680,0.0,10,0,0,0.0,0.0,512.1
1688939808,16,78,680,0.0,7,0,0,0.0,0.0,519.87
1688939989,16,74,680,0.0,6,0,0,0.0,0.0,522.46
1688940169,16,73,680,0.0,9,0,0,0.0,0.0,514.69
1688940350,16,76,681,0.0,11,0,0,0.0,0.0,509.51
1688940530,16,76,680,0.0,13,0,0,0.0,0.0,504.33
1688940710,16,77,680,0.0,12,0,0,0.0,0.0,506.92
1688940891,16,78,680,0.0,15,0,0,0.0,0.0,499.15
1688941071,15,77,680,0.0,10,0,0,0.0,0.0,512.1
1688941252,16,77,680,0.0,10,0,0,0.0,0.0,512.1
1688941432,16,77,680,0.0,10,0,0,0.0,0.0,512.1
1688941613,16,77,680,0.0,14,0,0,0.0,0.0,501.74
1688941793,16,75,681,0.0,13,0,0,0.0,0.0,504.33
1688941974,16,76,680,0.0,15,0,0,0.0,0.0,499.15
1688942154,16,74,681,0.0,13,0,0,0.0,0.0,504.33
1688942334,16,73,680,0.0,9,0,0,0.0,0.0,514.69
1688942515,16,74,680,0.0,14,0,0,0.0,0.0,501.74
1688942695,16,76,680,0.0,14,0,0,0.0,0.0,501.74
1688942876,16,75,680,0.0,16,0,0,0.0,0.0,496.56
1688943056,16,77,680,0.0,11,0,0,0.0,0.0,509.51
1688943237,16,73,680,0.0,4,0,0,0.0,0.0,527.64
1688943417,17,71,680,0.0,10,0,0,0.0,0.0,512.1
1688943598,17,70,680,0.0,14,0,0,0.0,0.0,501.74
1688943778,17,69,681,0.0,14,0,0,0.0,0.0,501.74
1688943959,17,68,681,0.0,15,0,0,0.0,0.0,499.15
1688944139,17,68,680,0.0,10,0,0,0.0,0.0,512.1
1688944319,17,68,680,0.0,12,0,0,0.0,0.0,506.92
1688944500,17,68,681,0.0,8,0,0,0.0,0.0,517.28
1688944680,17,69,680,0.0,0,0,0,0.0,0.0,538.0
1688944861,18,67,680,0.0,2,0,0,0.0,0.0,532.82
1688945041,18,65,680,0.0,3,0,0,0.0,0.0,530.23
1688945222,18,64,680,0.0,2,0,0,0.0,0.0,532.82
1688945402,18,64,680,0.0,3,0,0,0.0,0.0,530.23
1688945583,18,64,680,0.0,3,0,0,0.0,0.0,530.23
1688945763,18,64,680,0.0,7,0,0,0.0,0.0,519.87
1688945944,18,65,680,0.0,8,0,0,0.0,0.0,517.28
1688946124,18,66,680,0.0,6,0,0,0.0,0.0,522.46
1688946304,17,65,680,0.0,4,0,0,0.0,0.0,527.64
1688946485,17,65,680,0.0,3,0,0,0.0,0.0,530.23
1688946665,17,65,680,0.0,4,0,0,0.0,0.0,527.64
1688946846,17,66,681,0.0,6,0,0,0.0,0.0,522.46
1688947026,17,67,681,0.0,4,0,0,0.0,0.0,527.64
1688947207,17,66,680,0.0,4,0,0,0.0,0.0,527.64
1688947387,17,65,680,0.0,9,0,0,0.0,0.0,514.69
1688947568,17,68,680,0.0,8,0,0,0.0,0.0,517.28
1688947748,17,67,680,0.0,9,0,0,0.0,0.0,514.69
1688947928,17,67,680,0.0,13,0,0,0.0,0.0,504.33
1688948109,17,67,680,0.0,15,0,0,0.0,0.0,499.15
1688948289,16,69,680,0.0,18,0,0,0.0,0.0,491.38
1688948470,16,70,680,0.0,17,0,0,0.0,0.0,493.97
1688948650,16,71,680,0.0,17,0,0,0.0,0.0,493.97
1688948831,16,73,680,0.0,16,0,0,0.0,0.0,496.56
1688949011,15,75,681,0.0,17,0,0,0.0,0.0,493.97
1688949192,15,75,680,0.0,17,0,0,0.0,0.0,493.97
1688949372,15,75,680,0.0,17,0,0,0.0,0.0,493.97
1688949553,15,72,680,0.0,17,0,0,0.0,0.0,493.97
1688949733,15,70,680,0.0,19,0,0,0.0,0.0,488.79
1688949913,15,71,681,0.0,23,0,0,0.0,0.0,478.43
1688950094,15,72,681,0.0,23,0,0,0.0,0.0,478.43
1688950274,15,74,681,0.0,21,0,0,0.0,0.0,483.61
1688950455,15,75,680,0.0,22,0,0,0.0,0.0,481.02
1688950635,15,75,681,0.0,20,0,0,0.0,0.0,486.2
1688950816,15,76,681,0.0,19,0,0,0.0,0.0,488.79
1688950996,15,77,680,0.0,21,0,0,0.0,0.0,483.61
1688951177,14,78,680,0.0,23,0,0,0.0,0.0,478.43
1688951357,14,79,680,0.0,19,0,0,0.0,0.0,488.79
1688951538,14,77,680,0.0,19,0,0,0.0,0.0,488.79
1688951718,14,79,680,0.0,20,0,0,0.0,0.0,486.2
1688951898,14,80,680,0.0,23,0,0,0.0,0.0,478.43
1688952079,14,76,680,0.0,19,0,0,0.0,0.0,488.79
1688952259,15,74,680,0.0,20,0,0,0.0,0.0,486.2
1688952440,15,74,680,0.0,17,0,0,0.0,0.0,493.97
1688952620,14,74,681,0.0,19,0,0,0.0,0.0,488.79
1688952801,14,76,680,0.0,20,0,0,0.0,0.0,486.2
1688952981,14,78,680,0.0,21,0,0,0.0,0.0,483.61
1688953162,14,79,681,0.0,18,0,0,0.0,0.0,491.38
1688953342,14,78,681,0.0,23,0,0,0.0,0.0,478.43
1688953522,14,77,681,0.0,20,0,0,0.0,0.0,486.2
1688953703,14,76,680,0.0,21,0,0,0.0,0.0,483.61
1688953883,14,77,681,0.0,23,0,0,0.0,0.0,478.43
1688954064,14,78,680,0.0,22,0,0,0.0,0.0,481.02
1688954244,14,79,680,0.0,25,0,0,0.0,0.0,473.25
1688954425,13,81,680,0.0,22,0,0,0.0,0.0,481.02
1688954605,13,81,680,0.0,21,0,0,0.0,0.0,483.61
1688954786,13,84,680,0.0,18,0,0,0.0,0.0,491.38
1688954966,13,84,680,0.0,20,0,0,0.0,0.0,486.2
1688955146,13,85,680,0.0,17,0,0,0.0,0.0,493.97
1688955327,13,84,680,0.0,18,0,0,0.0,0.0,491.38
1688955507,13,85,680,0.0,14,0,0,0.0,0.0,501.74
1688955688,13,85,680,0.0,12,0,0,0.0,0.0,506.92
1688955868,12,86,680,0.2,14,0,0,0.0,0.0,501.74
1688956049,12,86,680,0.2,12,0,0,0.0,0.0,506.92
1688956229,12,87,679,0.2,12,0,0,0.0,0.0,506.92
1688956410,12,87,680,0.2,14,0,0,0.0,0.0,501.74
1688956590,12,88,680,0.4,15,0,0,0.0,0.0,499.15
1688956771,12,85,680,0.6,12,0,0,0.0,0.0,506.92
1688956951,13,83,680,1.0,9,0,0,0.0,0.0,514.69
1688957131,13,84,680,1.8,10,0,0,0.0,0.0,512.1
1688957312,12,87,680,3.4,9,1,0,0.0,0.0,514.69
1688957492,13,86,680,5.6,4,0,0,0.0,0.0,527.64
1688957673,13,84,681,10.2,7,1,0,0.0,0.0,519.87
1688957853,13,82,680,18.2,5,1,0,0.0,0.0,525.05
1688958034,13,80,680,31.2,3,0,0,0.0,0.0,530.23
1688958214,14,80,680,53.0,3,1,0,0.0,0.0,530.23
1688958395,13,81,680,87.0,3,1,0,0.0,0.0,530.23
1688958575,13,83,680,138.4,3,3,0,0.0,0.0,530.23
1688958755,13,83,679,211.0,3,1,0,0.0,0.0,530.23
1688958936,13,84,679,305.4,6,3,0,0.0,0.0,522.46
1688959116,12,85,680,416.0,6,4,0,0.0,0.0,522.46
1688959297,12,86,680,539.6,7,4,0,0.0,0.0,519.87
1688959477,12,87,680,685.8,5,7,0,0.0,0.0,525.05
1688959658,12,87,679,860.4,5,7,0,0.0,0.0,525.05
1688959838,12,87,679,1054.0,7,8,0,0.0,0.0,519.87
1688960019,12,87,679,1265.0,7,11,0,0.0,0.0,519.87
1688960199,12,89,680,1512.2,6,13,0,0.0,0.0,522.46
1688960379,12,89,680,1767.6,14,15,0,0.0,0.0,501.74
1688960560,12,89,680,2059.0,15,17,0,0.0,0.0,499.15
1688960740,12,89,680,2337.2,13,19,0,0.0,0.0,504.33
1688960921,13,88,680,2618.0,13,22,0,0.0,0.0,504.33
1688961101,13,87,680,2920.4,14,26,0,0.0,0.0,501.74
1688961282,13,86,680,3236.2,14,27,0,0.0,0.0,501.74
1688961462,14,84,680,3531.4,12,30,0,0.0,0.0,506.92
1688961643,14,83,680,3805.0,13,30,0,0.0,0.0,504.33
1688961823,14,82,680,4075.8,11,32,0,0.0,0.0,509.51
1688962003,15,81,681,4380.2,11,35,0,0.0,0.0,509.51
1688962184,15,81,680,4718.2,11,36,0,0.0,0.0,509.51
1688962364,15,79,681,5049.0,9,39,0,0.0,0.0,514.69
1688962545,15,79,680,5445.6,7,42,0,0.0,0.0,519.87
1688962725,16,77,680,5787.6,7,44,0,0.0,0.0,519.87
1688962906,16,79,681,6209.4,4,44,0,0.0,0.0,527.64
1688963086,16,78,680,6655.4,0,48,0,0.0,0.0,538.0
1688963267,17,78,680,7153.6,-3,51,0,0.0,0.0,545.77
1688963447,17,77,681,7586.4,-4,54,0,0.0,0.0,548.36
1688963628,18,71,680,8100.4,-6,55,0,0.0,0.0,553.54
1688963808,18,71,680,8666.6,-7,59,0,0.0,0.0,556.13
1688963988,19,71,681,9189.4,-11,62,0,0.0,0.0,566.49
1688964169,19,70,680,9752.6,-14,65,0,0.0,0.0,574.26
1688964349,20,68,680,10313.4,-20,67,0,0.0,0.0,589.8
1688964530,20,65,680,10671.0,-23,67,0,0.0,0.0,597.57
1688964710,21,63,680,11246.0,-28,70,0,0.0,0.0,610.52
1688964891,21,61,680,11790.2,-31,73,0,0.0,0.0,618.29
1688965071,22,60,681,12303.8,-32,77,0,0.0,0.0,620.88
1688965252,22,56,680,12920.4,-35,79,0,0.0,0.0,628.65
1688965432,23,53,680,13257.6,-33,83,0,0.0,0.0,623.47
1688965613,23,52,680,13742.8,-39,85,0,0.0,0.0,639.01
1688965793,23,52,680,14232.8,-41,87,0,0.0,0.0,644.19
1688965974,23,49,680,14824.8,-41,89,0,0.0,0.0,644.19
1688966154,23,51,680,15551.6,-46,89,0,0.0,0.0,657.14
1688966334,23,50,680,16198.0,-46,89,0,0.0,0.0,657.14
1688966515,23,52,680,16940.4,-50,99,0,0.0,0.0,667.5
1688966695,23,49,680,17308.0,-53,106,0,0.0,0.0,675.27
1688966876,24,49,680,17529.8,-56,112,0,0.0,0.0,683.04
1688967056,24,49,680,18314.2,-63,109,0,0.0,0.0,701.17
1688967237,24,48,680,19449.8,-64,118,0,0.0,0.0,703.76
1688967417,24,48,680,20743.0,-64,122,0,0.0,0.0,703.76
1688967598,24,48,680,21567.6,-62,133,0,0.0,0.0,698.58
1688967778,25,47,680,23425.0,-64,124,0,0.0,0.0,703.76
1688967959,25,47,680,24628.4,-65,122,0,0.0,0.0,706.35
1688968139,25,48,680,26652.0,-65,116,0,0.0,0.0,706.35
1688968320,24,47,680,29358.2,-65,151,0,0.0,0.0,706.35
1688968500,25,48,680,32748.4,-64,136,0,0.0,0.0,703.76
1688968681,25,47,679,34552.8,-64,136,0,0.0,0.0,703.76
1688968861,25,45,680,36222.2,-64,126,0,0.0,0.0,703.76
1688969041,25,46,680,39176.4,-61,137,0,0.0,0.0,695.99
1688969222,26,47,680,38725.0,-64,156,0,0.0,0.0,703.76
1688969402,26,47,680,39972.2,-62,169,0,0.0,0.0,698.58
1688969583,26,44,680,38578.0,-64,230,0,0.0,0.0,703.76
1688969763,27,46,680,38812.2,-61,223,0,0.0,0.0,695.99
1688969944,26,46,680,40583.0,-65,184,0,0.0,0.0,706.35
1688970124,26,45,680,45123.6,-64,206,0,0.0,0.0,703.76
1688970305,26,47,680,47288.4,-65,223,0,0.0,0.0,706.35
1688970485,26,47,680,50780.8,-65,228,0,0.0,0.0,706.35
1688970666,27,43,680,48265.6,-66,232,0,0.0,0.0,708.94
1688970846,27,48,680,52428.6,-65,254,0,0.0,0.0,706.35
1688971027,27,44,680,52428.6,-67,232,0,0.0,0.0,711.53
1688971207,27,44,680,52428.6,-66,278,0,0.0,0.0,708.94
1688971388,28,43,680,52428.6,-67,220,0,0.0,0.0,711.53
1688971568,28,42,680,52428.6,-68,308,0,0.0,0.0,714.12
1688971749,29,41,680,52428.6,-64,349,0,0.0,0.0,703.76
1688971929,29,41,680,52428.6,-67,387,0,0.0,0.0,711.53
1688972109,29,38,680,52428.6,-67,386,0,0.0,0.0,711.53
1688972290,29,39,680,52428.6,-65,395,0,0.0,0.0,706.35
1688972470,30,39,680,52428.6,-67,347,0,0.0,0.0,711.53
1688972651,30,38,680,52428.6,-72,282,0,0.0,0.0,724.48
1688972831,30,38,680,52428.6,-67,336,0,0.0,0.0,711.53
1688973012,29,35,680,52428.6,-70,426,0,0.0,0.0,719.3
1688973192,29,39,680,52428.6,-73,409,0,0.0,0.0,727.0699999999999
1688973373,29,37,680,52428.6,-73,431,0,0.0,0.0,727.0699999999999
1688973553,30,41,680,52428.6,-75,361,0,0.0,0.0,732.25
1688973734,30,39,680,52428.6,-75,447,0,0.0,0.0,732.25
1688973914,30,37,680,52428.6,-73,427,0,0.0,0.0,727.0699999999999
1688974095,30,35,680,52428.6,-75,324,0,0.0,0.0,732.25
1688974275,30,35,680,52428.6,-77,364,0,0.0,0.0,737.4300000000001
1688974456,30,35,680,52428.6,-77,426,0,0.0,0.0,737.4300000000001
1688974636,31,35,680,52428.6,-77,388,0,0.0,0.0,737.4300000000001
1688974817,31,34,680,52428.6,-76,363,0,0.0,0.0,734.84
1688974997,32,35,680,52428.6,-78,413,0,0.0,0.0,740.02
1688975178,32,33,680,52428.6,-75,435,0,0.0,0.0,732.25
1688975358,31,34,680,52428.6,-74,402,0,0.0,0.0,729.66
1688975538,31,34,680,52428.6,-76,382,0,0.0,0.0,734.84
1688975719,31,35,680,52428.6,-75,414,0,0.0,0.0,732.25
1688975899,31,36,680,52428.6,-78,413,0,0.0,0.0,740.02
1688976080,32,30,680,52428.6,-78,399,0,0.0,0.0,740.02
1688976260,32,31,680,52428.6,-76,406,0,0.0,0.0,734.84
1688976441,33,35,680,52428.6,-77,473,0,0.0,0.0,737.4300000000001
1688976621,33,33,680,52428.6,-77,469,0,0.0,0.0,737.4300000000001
1688976802,33,30,680,52428.6,-79,453,0,0.0,0.0,742.61
1688976982,32,31,680,52428.6,-77,458,0,0.0,0.0,737.4300000000001
1688977163,32,31,680,52428.6,-77,476,0,0.0,0.0,737.4300000000001
1688977343,33,31,680,52428.6,-77,527,0,0.0,0.0,737.4300000000001
1688977524,33,31,680,52428.6,-77,505,0,0.0,0.0,737.4300000000001
1688977704,33,32,680,52428.6,-77,511,0,0.0,0.0,737.4300000000001
1688977885,33,35,680,52428.6,-76,529,0,0.0,0.0,734.84
1688978065,33,28,680,52428.6,-74,551,0,0.0,0.0,729.66
1688978246,32,31,680,52428.6,-74,547,0,0.0,0.0,729.66
1688978426,32,28,680,52428.6,-73,574,0,0.0,0.0,727.0699999999999
1688978607,32,31,680,52428.6,-74,523,0,0.0,0.0,729.66
1688978787,32,28,680,52428.6,-75,532,0,0.0,0.0,732.25
1688978968,32,32,680,52428.6,-73,550,0,0.0,0.0,727.0699999999999
1688979148,32,31,680,52428.6,-73,550,0,0.0,0.0,727.0699999999999
1688979329,33,28,680,52428.6,-71,610,0,0.0,0.0,721.89
1688979509,34,27,680,52428.6,-72,579,0,0.0,0.0,724.48
1688979690,34,31,680,52428.6,-69,578,0,0.0,0.0,716.71
1688979870,33,28,680,52428.6,-72,521,0,0.0,0.0,724.48
1688980051,33,29,680,52428.6,-70,605,0,0.0,0.0,719.3
1688980231,33,31,680,52428.6,-70,574,0,0.0,0.0,719.3
1688980411,33,30,680,52428.6,-71,593,0,0.0,0.0,721.89
1688980592,33,27,680,52428.6,-71,556,0,0.0,0.0,721.89
1688980772,33,33,680,52428.6,-70,593,0,0.0,0.0,719.3
1688980953,33,30,680,52428.6,-69,605,0,0.0,0.0,716.71
1688981133,33,30,680,52428.6,-68,606,0,0.0,0.0,714.12
1688981314,33,28,680,52428.6,-72,587,0,0.0,0.0,724.48
1688981494,33,33,680,52428.6,-69,614,0,0.0,0.0,716.71
1688981675,34,26,680,52428.6,-67,632,0,0.0,0.0,711.53
1688981855,34,27,680,52428.6,-66,648,0,0.0,0.0,708.94
1688982036,34,30,680,52428.6,-67,636,0,0.0,0.0,711.53
1688982216,35,29,680,52428.6,-67,637,0,0.0,0.0,711.53
1688982397,34,29,680,52428.6,-67,632,0,0.0,0.0,711.53
1688982577,33,27,680,52428.6,-67,634,0,0.0,0.0,711.53
1688982758,33,35,680,52428.6,-70,628,0,0.0,0.0,719.3
1688982938,33,28,680,52428.6,-68,587,0,0.0,0.0,714.12
1688983119,33,33,680,52428.6,-68,619,0,0.0,0.0,714.12
1688983299,34,31,680,52428.6,-71,644,0,0.0,0.0,721.89
1688983480,33,30,680,52428.6,-69,601,0,0.0,0.0,716.71
1688983660,33,29,680,52428.6,-68,619,0,0.0,0.0,714.12
1688983841,33,29,680,52428.6,-69,609,0,0.0,0.0,716.71
1688984021,33,35,680,52428.6,-69,590,0,0.0,0.0,716.71
1688984202,34,32,680,52428.6,-68,570,0,0.0,0.0,714.12
1688984382,33,32,680,52428.6,-68,582,0,0.0,0.0,714.12
1688984563,33,30,680,52428.6,-70,586,0,0.0,0.0,719.3
1688984743,33,27,680,52428.6,-71,625,0,0.0,0.0,721.89
1688984924,33,27,680,52428.6,-68,641,0,0.0,0.0,714.12
1688985104,33,26,680,52428.6,-66,597,0,0.0,0.0,708.94
1688985285,33,29,680,52428.6,-67,587,0,0.0,0.0,711.53
1688985465,33,28,680,52428.6,-69,609,0,0.0,0.0,716.71
1688985646,33,27,680,52428.6,-68,578,0,0.0,0.0,714.12
1688985826,33,33,680,52428.6,-71,570,0,0.0,0.0,721.89
1688986007,34,27,680,52428.6,-68,579,0,0.0,0.0,714.12
1688986187,34,25,680,52428.6,-69,555,0,0.0,0.0,716.71
1688986367,35,23,680,52428.6,-70,567,0,0.0,0.0,719.3
1688986548,36,27,680,52428.6,-68,574,0,0.0,0.0,714.12
1688986728,36,25,680,52428.6,-71,571,0,0.0,0.0,721.89
1688986909,35,26,680,52428.6,-68,548,0,0.0,0.0,714.12
1688987089,35,25,680,52428.6,-68,563,0,0.0,0.0,714.12
1688987270,34,31,680,52428.6,-70,533,0,0.0,0.0,719.3
1688987450,34,33,680,52428.6,-69,544,0,0.0,0.0,716.71
1688987631,33,25,680,52428.6,-70,571,0,0.0,0.0,719.3
1688987811,33,29,680,52428.6,-67,597,0,0.0,0.0,711.53
1688987992,34,30,680,52428.6,-65,571,0,0.0,0.0,706.35
1688988172,34,30,680,52428.6,-69,590,0,0.0,0.0,716.71
1688988353,34,32,680,52428.6,-66,554,0,0.0,0.0,708.94
1688988533,34,27,680,52428.6,-63,566,0,0.0,0.0,701.17
1688988714,35,28,680,52428.6,-68,586,0,0.0,0.0,714.12
1688988894,35,30,680,52428.6,-67,574,0,0.0,0.0,711.53
1688989075,34,29,680,52428.6,-65,610,0,0.0,0.0,706.35
1688989255,34,29,680,52428.6,-66,575,0,0.0,0.0,708.94
1688989436,34,31,680,52428.6,-66,563,0,0.0,0.0,708.94
1688989616,34,31,680,52428.6,-65,572,0,0.0,0.0,706.35
1688989797,34,30,680,52428.6,-62,543,0,0.0,0.0,698.58
1688989977,35,26,680,52428.6,-67,555,0,0.0,0.0,711.53
1688990158,36,28,680,52428.6,-67,578,0,0.0,0.0,711.53
1688990338,34,30,680,52428.6,-67,590,0,0.0,0.0,711.53
1688990519,34,31,680,52428.6,-67,544,0,0.0,0.0,711.53
1688990699,34,28,680,52428.6,-66,559,0,0.0,0.0,708.94
1688990880,33,32,680,52428.6,-65,615,0,0.0,0.0,706.35
1688991060,33,32,680,52428.6,-65,559,0,0.0,0.0,706.35
1688991241,33,32,680,52428.6,-66,525,0,0.0,0.0,708.94
1688991421,33,31,680,52428.6,-68,533,0,0.0,0.0,714.12
1688991602,33,36,680,52428.6,-68,529,0,0.0,0.0,714.12
1688991782,33,28,680,52428.6,-71,528,0,0.0,0.0,721.89
1688991963,34,29,680,52428.6,-70,540,0,0.0,0.0,719.3
1688992143,33,30,680,52428.6,-65,517,0,0.0,0.0,706.35
1688992324,33,29,680,52428.6,-67,535,0,0.0,0.0,711.53
1688992504,34,30,680,52428.6,-70,548,0,0.0,0.0,719.3
1688992684,34,31,680,52428.6,-67,527,0,0.0,0.0,711.53
1688992865,34,30,680,52428.6,-67,512,0,0.0,0.0,711.53
1688993045,34,29,680,52428.6,-65,490,0,0.0,0.0,706.35
1688993226,35,26,680,52428.6,-65,486,0,0.0,0.0,706.35
1688993406,36,26,680,52428.6,-68,481,0,0.0,0.0,714.12
1688993587,37,20,680,52428.6,-68,508,0,0.0,0.0,714.12
